-5 -5 0.100248125275867 7.07177839631739
-5 -4.9 0.0939225458742404 7.00134425982779
-5 -4.8 0.0870738366316029 6.93163630415112
-5 -4.7 0.0797428155937428 6.86267869833922
-5 -4.6 0.0719723614622633 6.79449630368686
-5 -4.5 0.0638070356097733 6.72711463688507
-5 -4.4 0.055292698693028 6.66055983251624
-5 -4.3 0.0464761254766519 6.59485860578067
-5 -4.2 0.0374046214492589 6.53003821625156
-5 -4.1 0.0281256447489255 6.46612643333647
-5 -4 0.0186864368169351 6.40315150397997
-5 -3.9 0.0091336650686361 6.3411421229805
-5 -3.8 -0.000486919290373285 6.28012740611928
-5 -3.7 -0.0101308053639768 6.22013686611616
-5 -3.6 -0.0197550258586644 6.1612003912425
-5 -3.5 -0.0293184370882876 6.10334822624052
-5 -3.4 -0.0387819734714613 6.04661095502814
-5 -3.3 -0.0481088745847253 5.99101948451295
-5 -3.2 -0.0572648831331113 5.93660502870456
-5 -3.1 -0.066218412511712 5.88339909220474
-5 -3 -0.0749406829540771 5.83143345207348
-5 -2.9 -0.0834058255925129 5.78074013701903
-5 -2.8 -0.0915909540883912 5.73135140284304
-5 -2.7 -0.0994762038240349 5.68329970308863
-5 -2.6 -0.107044738978361 5.63661765388987
-5 -2.5 -0.114282728132962 5.59133799210435
-5 -2.4 -0.121179289370509 5.54749352592433
-5 -2.3 -0.127726406130179 5.50511707730389
-5 -2.2 -0.133918815372282 5.46424141570545
-5 -2.1 -0.139753869873647 5.42489918285535
-5 -2 -0.145231376723941 5.38712280840015
-5 -1.9 -0.150353414318633 5.35094441656772
-5 -1.8 -0.155124130344583 5.31639572415515
-5 -1.7 -0.159549523427332 5.28350793038355
-5 -1.6 -0.163637211253506 5.25231159937287
-5 -1.5 -0.167396188095975 5.22283653619267
-5 -1.4 -0.170836574752476 5.19511165763289
-5 -1.3 -0.17396936395967 5.16916485900736
-5 -1.2 -0.176806164363574 5.14502287844835
-5 -1.1 -0.179358946113982 5.12271116026964
-5 -1 -0.181639791105078 5.10225371906501
-5 -0.900000000000001 -0.183660650807513 5.08367300626772
-5 -0.800000000000001 -0.185433114529679 5.06698978092162
-5 -0.700000000000001 -0.186968190808886 5.05222298640651
-5 -0.600000000000001 -0.188276104468201 5.03938963481826
-5 -0.500000000000001 -0.189366111683459 5.02850470062961
-5 -0.400000000000001 -0.190246335189595 5.01958102515071
-5 -0.300000000000001 -0.190923621518038 5.0126292331723
-5 -0.200000000000001 -0.191403421900056 5.00765766301123
-5 -0.100000000000001 -0.191689698197239 5.0046723109905
-5 -1.02695629777827e-15 -0.191784854932628 5.00367679117882
-5 0.099999999999999 -0.191689698197239 5.0046723109905
-5 0.199999999999999 -0.191403421900056 5.00765766301123
-5 0.299999999999999 -0.190923621518038 5.0126292331723
-5 0.399999999999999 -0.190246335189595 5.01958102515071
-5 0.499999999999999 -0.189366111683459 5.02850470062961
-5 0.599999999999999 -0.188276104468201 5.03938963481826
-5 0.699999999999999 -0.186968190808886 5.05222298640651
-5 0.799999999999999 -0.185433114529679 5.06698978092162
-5 0.899999999999999 -0.183660650807513 5.08367300626772
-5 0.999999999999999 -0.181639791105078 5.10225371906501
-5 1.1 -0.179358946113982 5.12271116026964
-5 1.2 -0.176806164363574 5.14502287844835
-5 1.3 -0.17396936395967 5.16916485900736
-5 1.4 -0.170836574752476 5.19511165763289
-5 1.5 -0.167396188095975 5.22283653619267
-5 1.6 -0.163637211253506 5.25231159937287
-5 1.7 -0.159549523427332 5.28350793038355
-5 1.8 -0.155124130344583 5.31639572415515
-5 1.9 -0.150353414318633 5.35094441656772
-5 2 -0.145231376723941 5.38712280840015
-5 2.1 -0.139753869873647 5.42489918285535
-5 2.2 -0.133918815372282 5.46424141570545
-5 2.3 -0.127726406130179 5.50511707730389
-5 2.4 -0.12117928937051 5.54749352592433
-5 2.5 -0.114282728132962 5.59133799210435
-5 2.6 -0.107044738978361 5.63661765388987
-5 2.7 -0.0994762038240352 5.68329970308862
-5 2.8 -0.0915909540883914 5.73135140284303
-5 2.9 -0.0834058255925129 5.78074013701903
-5 3 -0.0749406829540772 5.83143345207348
-5 3.1 -0.0662184125117121 5.88339909220474
-5 3.2 -0.0572648831331114 5.93660502870456
-5 3.3 -0.0481088745847256 5.99101948451295
-5 3.4 -0.0387819734714615 6.04661095502814
-5 3.5 -0.0293184370882877 6.10334822624052
-5 3.6 -0.0197550258586646 6.1612003912425
-5 3.7 -0.0101308053639769 6.22013686611616
-5 3.8 -0.000486919290373426 6.28012740611927
-5 3.9 0.00913366506863596 6.3411421229805
-5 4 0.0186864368169348 6.40315150397997
-5 4.1 0.0281256447489253 6.46612643333646
-5 4.2 0.0374046214492585 6.53003821625155
